ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:42:22.315+00:00,ENTROPY,1554.80,0.0077,SELL,889576921222658,1789375340708999936,1789375342315516100
2026-09-14T08:42:22.316+00:00,ENTROPY,1554.80,0.0191,SELL,177392541152022,1789375340708999936,1789375342315516100
2026-09-14T08:42:22.316+00:00,ENTROPY,1554.80,0.0077,SELL,7669307020888,1789375340911000064,1789375342315571400
2026-09-14T08:42:22.474+00:00,ENTROPY,1554.70,0.0128,SELL,431874392343442,1789375341110000128,1789375342474227600
2026-09-14T08:42:23.942+00:00,HL,1554.200,0.082,BUY,165183405734106,1789375342731000064,1789375343942874700
2026-09-14T08:42:27.530+00:00,HL,1554.200,0.082,BUY,671749973916727,1789375346292999936,1789375347531147500
2026-09-14T08:42:28.204+00:00,ENTROPY,1554.60,0.0448,SELL,674171209118581,1789375346974000128,1789375348204888800
2026-09-14T08:42:28.204+00:00,ENTROPY,1554.60,0.0262,SELL,873120472190686,1789375346974000128,1789375348204888800
2026-09-14T08:42:28.204+00:00,ENTROPY,1554.60,0.0190,SELL,506631158974718,1789375346974000128,1789375348204888800
2026-09-14T08:42:30.808+00:00,ENTROPY,1554.40,0.0452,SELL,486496253882844,1789375349560999936,1789375350809728800
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.30,0.0078,SELL,140963940735626,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.30,0.0136,SELL,41757434856889,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.30,0.0359,SELL,26135723531254,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.30,0.0072,SELL,934490797320597,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.30,0.0113,SELL,1055735562086474,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.084+00:00,ENTROPY,1554.20,0.0128,SELL,786602768627647,1789375349700000000,1789375351084707200
2026-09-14T08:42:31.143+00:00,HL,1553.700,0.302,SELL,615083087975164,1789375349840000000,1789375351143338800
2026-09-14T08:42:31.143+00:00,HL,1553.700,0.504,SELL,505138519712531,1789375349840000000,1789375351143338800
2026-09-14T08:42:31.143+00:00,ENTROPY,1553.80,0.0100,SELL,903753728000389,1789375349840000000,1789375351143360800
2026-09-14T08:42:31.143+00:00,ENTROPY,1553.80,0.0100,SELL,1032399161109480,1789375349840000000,1789375351143360800
2026-09-14T08:42:31.213+00:00,ENTROPY,1553.80,0.0100,SELL,692888069202546,1789375349964000000,1789375351213740600
2026-09-14T08:42:31.507+00:00,ENTROPY,1553.80,0.2614,SELL,598359482777298,1789375350102000128,1789375351507659200
2026-09-14T08:42:31.507+00:00,ENTROPY,1553.70,0.2222,SELL,101914480013713,1789375350102000128,1789375351507659200
2026-09-14T08:42:31.507+00:00,ENTROPY,1553.60,0.1164,SELL,95719374706155,1789375350102000128,1789375351507659200
2026-09-14T08:42:31.883+00:00,HL,1553.400,0.082,BUY,116469019445097,1789375350639000064,1789375351883050700
2026-09-14T08:42:32.564+00:00,HL,1553.300,0.532,SELL,188327412800047,1789375351236000000,1789375352565257500
2026-09-14T08:42:32.564+00:00,HL,1553.300,0.789,SELL,734632917107937,1789375351236000000,1789375352565257500
2026-09-14T08:42:35.067+00:00,HL,1553.300,0.096,SELL,432038991062748,1789375353884000000,1789375355067727800
2026-09-14T08:42:35.617+00:00,HL,1553.300,0.208,SELL,266128471222020,1789375354392999936,1789375355618417500
2026-09-14T08:42:37.462+00:00,HL,1553.300,1.116,BUY,42615714096933,1789375356012000000,1789375357462638100
2026-09-14T08:42:38.099+00:00,HL,1553.100,0.097,SELL,941020207458659,1789375356902000128,1789375358098875500
2026-09-14T08:42:39.929+00:00,HL,1553.300,0.082,BUY,694420097174510,1789375358712999936,1789375359929799700
2026-09-14T08:42:41.331+00:00,ENTROPY,1553.50,0.0077,BUY,529415442475769,1789375360051000064,1789375361331742200
2026-09-14T08:42:41.331+00:00,ENTROPY,1553.50,0.0469,BUY,777167260479749,1789375360051000064,1789375361331742200
2026-09-14T08:42:41.331+00:00,ENTROPY,1553.50,0.0128,BUY,681699946946757,1789375360051000064,1789375361331742200
2026-09-14T08:42:41.331+00:00,ENTROPY,1553.50,0.0053,BUY,1103842654049855,1789375360051000064,1789375361331742200
2026-09-14T08:42:43.423+00:00,HL,1553.300,0.082,BUY,190500374149184,1789375362200000000,1789375363422871800
2026-09-14T08:42:45.792+00:00,HL,1553.200,0.136,SELL,951412154166490,1789375364560999936,1789375365792625300
2026-09-14T08:42:45.792+00:00,HL,1553.200,0.622,SELL,298690321756591,1789375364560999936,1789375365792625300
2026-09-14T08:42:45.792+00:00,HL,1553.200,0.428,SELL,585813763715123,1789375364560999936,1789375365792625300
2026-09-14T08:42:46.359+00:00,HL,1553.300,0.082,BUY,640993546504249,1789375365039000064,1789375366359717100
