ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:42:21.253+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,19.219,1556.48,1554.3,0.0003265400,0.0000062500,0.3,333.2
2026-09-14T08:42:21.253+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,0.9414,1556.48,1554.8,0.0003265400,0.0000020917,0.3,82.3
2026-09-14T08:42:21.347+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,20.184,1556.48,1554.3,0.0003265400,0.0000062500,94.8,0.2
2026-09-14T08:42:21.348+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,1.2039,1556.48,1554.8,0.0003265400,0.0000020917,95.0,0.3
2026-09-14T08:42:21.381+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,20.184,1556.48,1554.3,0.0003265400,0.0000062500,128.1,0.2
2026-09-14T08:42:21.381+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,1.2039,1556.48,1554.8,0.0003265400,0.0000020917,128.2,0.3
2026-09-14T08:42:21.500+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,20.184,1556.48,1554.3,0.0003265400,0.0000062500,0.2,119.1
2026-09-14T08:42:21.500+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,1.2039,1556.48,1554.8,0.0003265400,0.0000020917,0.2,119.1
2026-09-14T08:42:21.500+00:00,ASTER,HL,11.0587,4.2587,1556.12,2.7,1554.4,20.184,1556.5,1554.3,0.0003265400,0.0000062500,0.3,119.2
2026-09-14T08:42:21.500+00:00,ASTER,ENTROPY,7.8427,1.0427,1556.12,2.7,1554.9,1.2039,1556.5,1554.8,0.0003265400,0.0000020917,0.3,119.2
2026-09-14T08:42:21.500+00:00,ASTER,HL,11.0588,4.2588,1556.12,2.7,1554.4,20.184,1556.47,1554.3,0.0003265400,0.0000062500,0.4,119.3
2026-09-14T08:42:21.500+00:00,ASTER,ENTROPY,7.8428,1.0428,1556.12,2.7,1554.9,1.2039,1556.47,1554.8,0.0003265400,0.0000020917,0.4,119.2
2026-09-14T08:42:21.544+00:00,ASTER,HL,8.8090,2.0090,1555.77,0.64,1554.4,20.184,1556.47,1554.3,0.0003265400,0.0000062500,0.2,163.7
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.8090,2.0090,1555.77,0.64,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.1,193.5
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,1.28,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.2,193.6
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,1.28,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.3,193.6
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,2.56,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.3,193.7
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,2.56,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.3,193.7
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,2.56,1554.4,20.184,1556.42,1554.3,0.0003265400,0.0000062500,0.3,193.7
2026-09-14T08:42:21.574+00:00,ASTER,HL,8.9376,2.1376,1555.79,2.56,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.3,0.4
2026-09-14T08:42:21.664+00:00,ASTER,HL,8.9376,2.1376,1555.79,2.56,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.2,90.3
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.9376,2.1376,1555.79,1.28,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.3,90.5
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.9376,2.1376,1555.79,1.28,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.4,90.5
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.9376,2.1376,1555.79,1.28,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.4,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.8090,2.0090,1555.77,0.64,1554.4,21.166,1556.42,1554.3,0.0003265400,0.0000062500,0.4,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.8089,2.0089,1555.77,0.64,1554.4,21.166,1556.5,1554.3,0.0003265400,0.0000062500,0.4,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.8090,2.0090,1555.77,0.64,1554.4,21.166,1556.43,1554.3,0.0003265400,0.0000062500,0.4,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,8.8090,2.0090,1555.77,0.64,1554.4,21.166,1556.41,1554.3,0.0003265400,0.0000062500,0.5,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,10.8661,4.0661,1556.09,2.7,1554.4,21.166,1556.41,1554.3,0.0003265400,0.0000062500,0.5,90.7
2026-09-14T08:42:21.665+00:00,ASTER,ENTROPY,7.6500,0.8500,1556.09,2.7,1554.9,1.2039,1556.41,1554.8,0.0003265400,0.0000020982,0.5,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,10.8662,4.0662,1556.09,2.7,1554.4,21.166,1556.32,1554.3,0.0003265400,0.0000062500,0.5,90.7
2026-09-14T08:42:21.665+00:00,ASTER,ENTROPY,7.6501,0.8501,1556.09,2.7,1554.9,1.2039,1556.32,1554.8,0.0003265400,0.0000020982,0.5,90.6
2026-09-14T08:42:21.665+00:00,ASTER,HL,10.8662,4.0662,1556.09,2.7,1554.4,21.166,1556.32,1554.3,0.0003265400,0.0000062500,0.5,90.7
