ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:57.531+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,8928.65,11769.13,69102.92,1740.83,2998.47,11188.39
2026-09-14T08:42:57.531+00:00,ASTER,1555.40000000,1555.83000000,1555.61500000,330,475,62718.84,62858.77,76472.86,10362.15,22938.81,77603.80
2026-09-14T08:42:58.529+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,327805.68,644520.47,1260755.98,219205.67,454423.28,1144857.50
2026-09-14T08:42:58.529+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,8928.65,11769.13,69102.92,1740.83,2998.47,11188.39
2026-09-14T08:42:58.529+00:00,ASTER,1555.43000000,1555.83000000,1555.63000000,331,474,91349.25,92422.25,102229.41,8168.44,20745.10,75410.09
2026-09-14T08:42:59.518+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,327805.68,644520.47,1260755.98,219205.67,454423.28,1144857.50
2026-09-14T08:42:59.518+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,8928.65,11769.13,69102.92,1740.83,2998.47,11188.39
2026-09-14T08:42:59.518+00:00,ASTER,1555.44000000,1555.83000000,1555.63500000,330,474,75425.19,76498.20,86305.36,8137.32,20713.98,75378.97
2026-09-14T08:43:00.522+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:00.522+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
2026-09-14T08:43:00.522+00:00,ASTER,1555.49000000,1555.83000000,1555.66000000,331,475,60779.47,61790.28,70447.60,71839.30,84415.96,139080.95
2026-09-14T08:43:01.527+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:01.527+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
